,subject,group,trial,img,estX,estY,rt,scaledX,scaledY,baseAngle,baseLen,sideLen,height,leftX,leftY,rightX,rightY,topX,topY
1856,12,1,43,8,141.5,282.0,3021.0,0.4964912280701754,0.5368421052631579,60,0.5,0.4999999999999999,0.4330127018922192,0.25,0,0.75,0,0.5,0.4330127018922192
1857,12,1,44,0,142.5,426.0,2142.0,0.5,0.031578947368421054,30,0.1,0.057735026918962574,0.028867513459481284,0.45,0,0.55,0,0.5,0.028867513459481284
1858,12,1,45,6,145.5,412.0,2828.0,0.5105263157894737,0.08070175438596491,30,0.5,0.28867513459481287,0.1443375672974064,0.25,0,0.75,0,0.5,0.1443375672974064
1859,12,1,46,1,142.5,422.0,1975.0,0.5,0.0456140350877193,45,0.1,0.07071067811865475,0.049999999999999996,0.45,0,0.55,0,0.5,0.049999999999999996
1860,12,1,47,3,139.5,418.0,1475.0,0.48947368421052634,0.05964912280701754,30,0.25,0.14433756729740643,0.0721687836487032,0.375,0,0.625,0,0.5,0.0721687836487032
1861,12,1,48,3,139.5,420.0,2149.0,0.48947368421052634,0.05263157894736842,30,0.25,0.14433756729740643,0.0721687836487032,0.375,0,0.625,0,0.5,0.0721687836487032
1862,12,1,49,8,136.5,334.0,2343.0,0.4789473684210526,0.3543859649122807,60,0.5,0.4999999999999999,0.4330127018922192,0.25,0,0.75,0,0.5,0.4330127018922192
1863,12,1,50,8,137.5,299.0,3257.0,0.4824561403508772,0.47719298245614034,60,0.5,0.4999999999999999,0.4330127018922192,0.25,0,0.75,0,0.5,0.4330127018922192
1864,12,1,51,12,139.5,396.0,2183.0,0.48947368421052634,0.1368421052631579,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
1865,12,1,52,1,143.5,421.0,2260.0,0.5035087719298246,0.04912280701754386,45,0.1,0.07071067811865475,0.049999999999999996,0.45,0,0.55,0,0.5,0.049999999999999996
1866,12,1,53,4,140.5,377.0,2342.0,0.49298245614035086,0.20350877192982456,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1867,12,1,54,11,135.5,262.0,2416.0,0.47543859649122805,0.6070175438596491,60,0.75,0.7499999999999999,0.6495190528383289,0.125,0,0.875,0,0.5,0.6495190528383289
1868,12,1,55,4,138.5,403.0,2258.0,0.48596491228070177,0.11228070175438597,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1869,12,1,56,4,140.5,400.0,2572.0,0.49298245614035086,0.12280701754385964,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1870,12,1,57,12,140.5,400.0,2762.0,0.49298245614035086,0.12280701754385964,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
1871,12,1,58,7,139.5,366.0,2310.0,0.48947368421052634,0.24210526315789474,45,0.5,0.35355339059327373,0.24999999999999994,0.25,0,0.75,0,0.5,0.24999999999999994
1872,12,1,59,6,138.5,408.0,2241.0,0.48596491228070177,0.09473684210526316,30,0.5,0.28867513459481287,0.1443375672974064,0.25,0,0.75,0,0.5,0.1443375672974064
1873,12,1,60,10,134.5,323.0,2544.0,0.47192982456140353,0.3929824561403509,45,0.75,0.5303300858899106,0.37499999999999994,0.125,0,0.875,0,0.5,0.37499999999999994
1874,12,1,61,1,141.5,420.0,2636.0,0.4964912280701754,0.05263157894736842,45,0.1,0.07071067811865475,0.049999999999999996,0.45,0,0.55,0,0.5,0.049999999999999996
1875,12,1,62,10,140.5,318.0,1844.0,0.49298245614035086,0.4105263157894737,45,0.75,0.5303300858899106,0.37499999999999994,0.125,0,0.875,0,0.5,0.37499999999999994
1876,12,1,63,13,155.5,314.0,1659.0,0.5456140350877193,0.4245614035087719,45,1.0,0.7071067811865475,0.4999999999999999,0.0,0,1.0,0,0.5,0.4999999999999999
1877,12,1,64,11,133.5,306.0,1303.0,0.46842105263157896,0.45263157894736844,60,0.75,0.7499999999999999,0.6495190528383289,0.125,0,0.875,0,0.5,0.6495190528383289
1878,12,1,65,2,142.5,411.0,1722.0,0.5,0.08421052631578947,60,0.1,0.09999999999999998,0.08660254037844384,0.45,0,0.55,0,0.5,0.08660254037844384
1879,12,1,66,14,136.5,295.0,1451.0,0.4789473684210526,0.49122807017543857,60,1.0,0.9999999999999998,0.8660254037844384,0.0,0,1.0,0,0.5,0.8660254037844384
1880,12,1,67,9,142.5,392.0,1194.0,0.5,0.15087719298245614,30,0.75,0.4330127018922193,0.21650635094610962,0.125,0,0.875,0,0.5,0.21650635094610962
1881,12,1,68,6,144.5,404.0,1743.0,0.5070175438596491,0.10877192982456141,30,0.5,0.28867513459481287,0.1443375672974064,0.25,0,0.75,0,0.5,0.1443375672974064
1882,12,1,69,2,144.5,411.0,1746.0,0.5070175438596491,0.08421052631578947,60,0.1,0.09999999999999998,0.08660254037844384,0.45,0,0.55,0,0.5,0.08660254037844384
1883,12,1,70,2,141.5,409.0,2316.0,0.4964912280701754,0.0912280701754386,60,0.1,0.09999999999999998,0.08660254037844384,0.45,0,0.55,0,0.5,0.08660254037844384
1884,12,1,71,0,144.5,422.0,3547.0,0.5070175438596491,0.0456140350877193,30,0.1,0.057735026918962574,0.028867513459481284,0.45,0,0.55,0,0.5,0.028867513459481284
1885,12,1,72,8,140.5,323.0,2264.0,0.49298245614035086,0.3929824561403509,60,0.5,0.4999999999999999,0.4330127018922192,0.25,0,0.75,0,0.5,0.4330127018922192
1886,12,1,73,0,143.5,420.0,1016.0,0.5035087719298246,0.05263157894736842,30,0.1,0.057735026918962574,0.028867513459481284,0.45,0,0.55,0,0.5,0.028867513459481284
1887,12,1,74,3,139.5,408.0,1114.0,0.48947368421052634,0.09473684210526316,30,0.25,0.14433756729740643,0.0721687836487032,0.375,0,0.625,0,0.5,0.0721687836487032
1888,12,1,75,10,139.5,352.0,988.0,0.48947368421052634,0.2912280701754386,45,0.75,0.5303300858899106,0.37499999999999994,0.125,0,0.875,0,0.5,0.37499999999999994
1889,12,1,76,7,143.5,398.0,1025.0,0.5035087719298246,0.12982456140350876,45,0.5,0.35355339059327373,0.24999999999999994,0.25,0,0.75,0,0.5,0.24999999999999994
1890,12,1,77,4,140.5,398.0,798.0,0.49298245614035086,0.12982456140350876,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1891,12,1,78,5,147.5,375.0,1209.0,0.5175438596491229,0.21052631578947367,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
1892,12,1,79,12,144.5,390.0,1080.0,0.5070175438596491,0.15789473684210525,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
1893,12,1,80,0,142.5,421.0,958.0,0.5,0.04912280701754386,30,0.1,0.057735026918962574,0.028867513459481284,0.45,0,0.55,0,0.5,0.028867513459481284
1894,12,1,81,10,140.5,392.0,1117.0,0.49298245614035086,0.15087719298245614,45,0.75,0.5303300858899106,0.37499999999999994,0.125,0,0.875,0,0.5,0.37499999999999994
1895,12,1,82,7,140.5,391.0,857.0,0.49298245614035086,0.1543859649122807,45,0.5,0.35355339059327373,0.24999999999999994,0.25,0,0.75,0,0.5,0.24999999999999994
1896,12,1,83,13,133.5,341.0,1036.0,0.46842105263157896,0.3298245614035088,45,1.0,0.7071067811865475,0.4999999999999999,0.0,0,1.0,0,0.5,0.4999999999999999
1897,12,1,84,0,142.5,422.0,1126.0,0.5,0.0456140350877193,30,0.1,0.057735026918962574,0.028867513459481284,0.45,0,0.55,0,0.5,0.028867513459481284
1898,12,1,85,6,140.5,408.0,818.0,0.49298245614035086,0.09473684210526316,30,0.5,0.28867513459481287,0.1443375672974064,0.25,0,0.75,0,0.5,0.1443375672974064
1899,12,1,86,8,139.5,340.0,1113.0,0.48947368421052634,0.3333333333333333,60,0.5,0.4999999999999999,0.4330127018922192,0.25,0,0.75,0,0.5,0.4330127018922192
1900,12,1,87,9,145.5,381.0,1466.0,0.5105263157894737,0.18947368421052632,30,0.75,0.4330127018922193,0.21650635094610962,0.125,0,0.875,0,0.5,0.21650635094610962
1901,12,1,88,11,144.5,321.0,1176.0,0.5070175438596491,0.4,60,0.75,0.7499999999999999,0.6495190528383289,0.125,0,0.875,0,0.5,0.6495190528383289
1902,12,1,89,13,149.5,346.0,1083.0,0.5245614035087719,0.312280701754386,45,1.0,0.7071067811865475,0.4999999999999999,0.0,0,1.0,0,0.5,0.4999999999999999
1903,12,1,90,5,139.5,356.0,1275.0,0.48947368421052634,0.2771929824561403,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
1904,12,1,91,0,142.5,422.0,965.0,0.5,0.0456140350877193,30,0.1,0.057735026918962574,0.028867513459481284,0.45,0,0.55,0,0.5,0.028867513459481284
1905,12,1,92,9,145.5,403.0,959.0,0.5105263157894737,0.11228070175438597,30,0.75,0.4330127018922193,0.21650635094610962,0.125,0,0.875,0,0.5,0.21650635094610962
1906,12,1,93,2,136.5,365.0,1017.0,0.4789473684210526,0.24561403508771928,60,0.1,0.09999999999999998,0.08660254037844384,0.45,0,0.55,0,0.5,0.08660254037844384
1907,12,1,94,7,141.5,390.0,1024.0,0.4964912280701754,0.15789473684210525,45,0.5,0.35355339059327373,0.24999999999999994,0.25,0,0.75,0,0.5,0.24999999999999994
1908,12,1,95,11,133.5,287.0,1135.0,0.46842105263157896,0.519298245614035,60,0.75,0.7499999999999999,0.6495190528383289,0.125,0,0.875,0,0.5,0.6495190528383289
1909,12,1,96,2,142.5,395.0,1145.0,0.5,0.14035087719298245,60,0.1,0.09999999999999998,0.08660254037844384,0.45,0,0.55,0,0.5,0.08660254037844384
1910,12,1,97,0,140.5,421.0,1550.0,0.49298245614035086,0.04912280701754386,30,0.1,0.057735026918962574,0.028867513459481284,0.45,0,0.55,0,0.5,0.028867513459481284
1911,12,1,98,6,141.5,381.0,1331.0,0.4964912280701754,0.18947368421052632,30,0.5,0.28867513459481287,0.1443375672974064,0.25,0,0.75,0,0.5,0.1443375672974064
1912,12,1,99,11,142.5,270.0,1049.0,0.5,0.5789473684210527,60,0.75,0.7499999999999999,0.6495190528383289,0.125,0,0.875,0,0.5,0.6495190528383289
1913,12,1,100,11,146.5,301.0,1102.0,0.5140350877192983,0.47017543859649125,60,0.75,0.7499999999999999,0.6495190528383289,0.125,0,0.875,0,0.5,0.6495190528383289
1914,12,1,101,2,144.5,402.0,2786.0,0.5070175438596491,0.11578947368421053,60,0.1,0.09999999999999998,0.08660254037844384,0.45,0,0.55,0,0.5,0.08660254037844384
1915,12,1,102,6,143.5,405.0,1195.0,0.5035087719298246,0.10526315789473684,30,0.5,0.28867513459481287,0.1443375672974064,0.25,0,0.75,0,0.5,0.1443375672974064
1916,12,1,103,5,143.5,355.0,1242.0,0.5035087719298246,0.2807017543859649,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
1917,12,1,104,12,137.5,376.0,1580.0,0.4824561403508772,0.20701754385964913,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
1918,12,1,105,10,142.5,317.0,1017.0,0.5,0.41403508771929826,45,0.75,0.5303300858899106,0.37499999999999994,0.125,0,0.875,0,0.5,0.37499999999999994
1919,12,1,106,10,137.5,324.0,990.0,0.4824561403508772,0.3894736842105263,45,0.75,0.5303300858899106,0.37499999999999994,0.125,0,0.875,0,0.5,0.37499999999999994
1920,12,1,107,7,149.5,366.0,1135.0,0.5245614035087719,0.24210526315789474,45,0.5,0.35355339059327373,0.24999999999999994,0.25,0,0.75,0,0.5,0.24999999999999994
1921,12,1,108,7,141.5,357.0,1054.0,0.4964912280701754,0.2736842105263158,45,0.5,0.35355339059327373,0.24999999999999994,0.25,0,0.75,0,0.5,0.24999999999999994
1922,12,1,109,12,147.5,386.0,1304.0,0.5175438596491229,0.17192982456140352,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
1923,12,1,110,14,150.5,286.0,1293.0,0.5280701754385965,0.5228070175438596,60,1.0,0.9999999999999998,0.8660254037844384,0.0,0,1.0,0,0.5,0.8660254037844384
1924,12,1,111,9,163.5,379.0,1325.0,0.5736842105263158,0.19649122807017544,30,0.75,0.4330127018922193,0.21650635094610962,0.125,0,0.875,0,0.5,0.21650635094610962
1925,12,1,112,5,146.5,314.0,1070.0,0.5140350877192983,0.4245614035087719,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
1926,12,1,113,7,151.5,345.0,2404.0,0.531578947368421,0.3157894736842105,45,0.5,0.35355339059327373,0.24999999999999994,0.25,0,0.75,0,0.5,0.24999999999999994
1927,12,1,114,4,139.5,385.0,31409.0,0.48947368421052634,0.17543859649122806,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1928,12,1,115,0,143.5,416.0,1200.0,0.5035087719298246,0.06666666666666667,30,0.1,0.057735026918962574,0.028867513459481284,0.45,0,0.55,0,0.5,0.028867513459481284
1929,12,1,116,11,144.5,334.0,800.0,0.5070175438596491,0.3543859649122807,60,0.75,0.7499999999999999,0.6495190528383289,0.125,0,0.875,0,0.5,0.6495190528383289
1930,12,1,117,12,144.5,325.0,541.0,0.5070175438596491,0.38596491228070173,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
1931,12,1,118,5,143.5,389.0,594.0,0.5035087719298246,0.16140350877192983,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
1932,12,1,119,8,144.5,378.0,780.0,0.5070175438596491,0.2,60,0.5,0.4999999999999999,0.4330127018922192,0.25,0,0.75,0,0.5,0.4330127018922192
1933,12,1,120,1,145.5,406.0,882.0,0.5105263157894737,0.10175438596491228,45,0.1,0.07071067811865475,0.049999999999999996,0.45,0,0.55,0,0.5,0.049999999999999996
1934,12,1,121,4,143.5,396.0,987.0,0.5035087719298246,0.1368421052631579,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1935,12,1,122,5,142.5,352.0,1027.0,0.5,0.2912280701754386,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
1936,12,1,123,4,143.5,388.0,774.0,0.5035087719298246,0.1649122807017544,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1937,12,1,124,7,136.5,348.0,732.0,0.4789473684210526,0.30526315789473685,45,0.5,0.35355339059327373,0.24999999999999994,0.25,0,0.75,0,0.5,0.24999999999999994
1938,12,1,125,9,135.5,393.0,1058.0,0.47543859649122805,0.14736842105263157,30,0.75,0.4330127018922193,0.21650635094610962,0.125,0,0.875,0,0.5,0.21650635094610962
1939,12,1,126,6,133.5,406.0,948.0,0.46842105263157896,0.10175438596491228,30,0.5,0.28867513459481287,0.1443375672974064,0.25,0,0.75,0,0.5,0.1443375672974064
1940,12,1,127,4,141.5,379.0,970.0,0.4964912280701754,0.19649122807017544,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1941,12,1,128,6,149.5,377.0,779.0,0.5245614035087719,0.20350877192982456,30,0.5,0.28867513459481287,0.1443375672974064,0.25,0,0.75,0,0.5,0.1443375672974064
1942,12,1,129,9,137.5,381.0,540.0,0.4824561403508772,0.18947368421052632,30,0.75,0.4330127018922193,0.21650635094610962,0.125,0,0.875,0,0.5,0.21650635094610962
1943,12,1,130,2,140.5,406.0,900.0,0.49298245614035086,0.10175438596491228,60,0.1,0.09999999999999998,0.08660254037844384,0.45,0,0.55,0,0.5,0.08660254037844384
1944,12,1,131,5,135.5,385.0,2204.0,0.47543859649122805,0.17543859649122806,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
1945,12,1,132,13,144.5,371.0,1023.0,0.5070175438596491,0.22456140350877193,45,1.0,0.7071067811865475,0.4999999999999999,0.0,0,1.0,0,0.5,0.4999999999999999
1946,12,1,133,4,143.5,407.0,812.0,0.5035087719298246,0.09824561403508772,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1947,12,1,134,12,138.5,379.0,597.0,0.48596491228070177,0.19649122807017544,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
1948,12,1,135,12,138.5,394.0,660.0,0.48596491228070177,0.14385964912280702,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
1949,12,1,136,1,143.5,418.0,842.0,0.5035087719298246,0.05964912280701754,45,0.1,0.07071067811865475,0.049999999999999996,0.45,0,0.55,0,0.5,0.049999999999999996
1950,12,1,137,14,142.5,372.0,890.0,0.5,0.22105263157894736,60,1.0,0.9999999999999998,0.8660254037844384,0.0,0,1.0,0,0.5,0.8660254037844384
1951,12,1,138,12,138.5,393.0,843.0,0.48596491228070177,0.14736842105263157,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
1952,12,1,139,5,137.5,374.0,1027.0,0.4824561403508772,0.21403508771929824,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
1953,12,1,140,1,139.5,403.0,798.0,0.48947368421052634,0.11228070175438597,45,0.1,0.07071067811865475,0.049999999999999996,0.45,0,0.55,0,0.5,0.049999999999999996
1954,12,1,141,3,138.5,415.0,719.0,0.48596491228070177,0.07017543859649122,30,0.25,0.14433756729740643,0.0721687836487032,0.375,0,0.625,0,0.5,0.0721687836487032
1955,12,1,142,3,141.5,411.0,786.0,0.4964912280701754,0.08421052631578947,30,0.25,0.14433756729740643,0.0721687836487032,0.375,0,0.625,0,0.5,0.0721687836487032
1956,12,1,143,8,326.5,427.0,91.0,1.1456140350877193,0.028070175438596492,60,0.5,0.4999999999999999,0.4330127018922192,0.25,0,0.75,0,0.5,0.4330127018922192
1957,12,1,144,0,142.5,419.0,1027.0,0.5,0.056140350877192984,30,0.1,0.057735026918962574,0.028867513459481284,0.45,0,0.55,0,0.5,0.028867513459481284
1958,12,1,145,1,140.5,405.0,798.0,0.49298245614035086,0.10526315789473684,45,0.1,0.07071067811865475,0.049999999999999996,0.45,0,0.55,0,0.5,0.049999999999999996
1959,12,1,146,7,136.5,387.0,1882.0,0.4789473684210526,0.16842105263157894,45,0.5,0.35355339059327373,0.24999999999999994,0.25,0,0.75,0,0.5,0.24999999999999994
1960,12,1,147,8,156.5,369.0,632.0,0.5491228070175439,0.23157894736842105,60,0.5,0.4999999999999999,0.4330127018922192,0.25,0,0.75,0,0.5,0.4330127018922192
1961,12,1,148,14,158.5,366.0,595.0,0.5561403508771929,0.24210526315789474,60,1.0,0.9999999999999998,0.8660254037844384,0.0,0,1.0,0,0.5,0.8660254037844384
1962,12,1,149,3,139.5,398.0,841.0,0.48947368421052634,0.12982456140350876,30,0.25,0.14433756729740643,0.0721687836487032,0.375,0,0.625,0,0.5,0.0721687836487032
1963,13,1,practice,practice,144.0,293.0,2125.0,0.5052631578947369,0.4982456140350877,56,0.66,0.5901362444905621,0.4892451196092042,0.16999999999999998,0,0.8300000000000001,0,0.5,0.4892451196092042
1964,13,1,0,4,142.0,401.0,5196.0,0.4982456140350877,0.11929824561403508,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1965,13,1,1,13,134.0,278.0,3251.0,0.47017543859649125,0.5508771929824562,45,1.0,0.7071067811865475,0.4999999999999999,0.0,0,1.0,0,0.5,0.4999999999999999
1966,13,1,2,11,140.0,296.0,3543.0,0.49122807017543857,0.48771929824561405,60,0.75,0.7499999999999999,0.6495190528383289,0.125,0,0.875,0,0.5,0.6495190528383289
1967,13,1,3,8,133.0,356.0,4871.0,0.4666666666666667,0.2771929824561403,60,0.5,0.4999999999999999,0.4330127018922192,0.25,0,0.75,0,0.5,0.4330127018922192
1968,13,1,4,9,141.0,324.0,7548.0,0.49473684210526314,0.3894736842105263,30,0.75,0.4330127018922193,0.21650635094610962,0.125,0,0.875,0,0.5,0.21650635094610962
1969,13,1,5,2,141.0,418.0,4769.0,0.49473684210526314,0.05964912280701754,60,0.1,0.09999999999999998,0.08660254037844384,0.45,0,0.55,0,0.5,0.08660254037844384
1970,13,1,6,5,143.0,391.0,4094.0,0.5017543859649123,0.1543859649122807,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
1971,13,1,7,2,142.0,417.0,2744.0,0.4982456140350877,0.06315789473684211,60,0.1,0.09999999999999998,0.08660254037844384,0.45,0,0.55,0,0.5,0.08660254037844384
1972,13,1,8,5,141.0,386.0,3724.0,0.49473684210526314,0.17192982456140352,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
1973,13,1,9,3,141.0,420.0,9979.0,0.49473684210526314,0.05263157894736842,30,0.25,0.14433756729740643,0.0721687836487032,0.375,0,0.625,0,0.5,0.0721687836487032
1974,13,1,10,13,139.0,369.0,3678.0,0.48771929824561405,0.23157894736842105,45,1.0,0.7071067811865475,0.4999999999999999,0.0,0,1.0,0,0.5,0.4999999999999999
1975,13,1,11,6,144.0,405.0,1923.0,0.5052631578947369,0.10526315789473684,30,0.5,0.28867513459481287,0.1443375672974064,0.25,0,0.75,0,0.5,0.1443375672974064
1976,13,1,12,12,131.0,324.0,9146.0,0.45964912280701753,0.3894736842105263,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
1977,13,1,13,3,140.0,416.0,4218.0,0.49122807017543857,0.06666666666666667,30,0.25,0.14433756729740643,0.0721687836487032,0.375,0,0.625,0,0.5,0.0721687836487032
1978,13,1,14,1,143.0,422.0,2351.0,0.5017543859649123,0.0456140350877193,45,0.1,0.07071067811865475,0.049999999999999996,0.45,0,0.55,0,0.5,0.049999999999999996
1979,13,1,15,5,141.0,397.0,4207.0,0.49473684210526314,0.13333333333333333,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
1980,13,1,16,8,139.0,365.0,3037.0,0.48771929824561405,0.24561403508771928,60,0.5,0.4999999999999999,0.4330127018922192,0.25,0,0.75,0,0.5,0.4330127018922192
1981,13,1,17,5,139.0,398.0,2868.0,0.48771929824561405,0.12982456140350876,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
1982,13,1,18,4,142.0,407.0,3127.0,0.4982456140350877,0.09824561403508772,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1983,13,1,19,9,136.0,380.0,4454.0,0.47719298245614034,0.19298245614035087,30,0.75,0.4330127018922193,0.21650635094610962,0.125,0,0.875,0,0.5,0.21650635094610962
1984,13,1,20,6,144.0,401.0,6637.0,0.5052631578947369,0.11929824561403508,30,0.5,0.28867513459481287,0.1443375672974064,0.25,0,0.75,0,0.5,0.1443375672974064
1985,13,1,21,3,145.0,416.0,4747.0,0.5087719298245614,0.06666666666666667,30,0.25,0.14433756729740643,0.0721687836487032,0.375,0,0.625,0,0.5,0.0721687836487032
1986,13,1,22,12,138.0,400.0,2824.0,0.4842105263157895,0.12280701754385964,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
1987,13,1,23,11,128.0,322.0,2677.0,0.44912280701754387,0.39649122807017545,60,0.75,0.7499999999999999,0.6495190528383289,0.125,0,0.875,0,0.5,0.6495190528383289
1988,13,1,24,7,144.0,403.0,3217.0,0.5052631578947369,0.11228070175438597,45,0.5,0.35355339059327373,0.24999999999999994,0.25,0,0.75,0,0.5,0.24999999999999994
1989,13,1,25,6,142.0,411.0,2587.0,0.4982456140350877,0.08421052631578947,30,0.5,0.28867513459481287,0.1443375672974064,0.25,0,0.75,0,0.5,0.1443375672974064
1990,13,1,26,0,144.0,428.0,2486.0,0.5052631578947369,0.02456140350877193,30,0.1,0.057735026918962574,0.028867513459481284,0.45,0,0.55,0,0.5,0.028867513459481284
1991,13,1,27,10,144.0,377.0,3059.0,0.5052631578947369,0.20350877192982456,45,0.75,0.5303300858899106,0.37499999999999994,0.125,0,0.875,0,0.5,0.37499999999999994
1992,13,1,28,10,141.0,369.0,2790.0,0.49473684210526314,0.23157894736842105,45,0.75,0.5303300858899106,0.37499999999999994,0.125,0,0.875,0,0.5,0.37499999999999994
1993,13,1,29,4,142.0,402.0,3127.0,0.4982456140350877,0.11578947368421053,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1994,13,1,30,6,142.0,402.0,5748.0,0.4982456140350877,0.11578947368421053,30,0.5,0.28867513459481287,0.1443375672974064,0.25,0,0.75,0,0.5,0.1443375672974064
1995,13,1,31,8,139.0,355.0,4499.0,0.48771929824561405,0.2807017543859649,60,0.5,0.4999999999999999,0.4330127018922192,0.25,0,0.75,0,0.5,0.4330127018922192
1996,13,1,32,4,144.0,405.0,2250.0,0.5052631578947369,0.10526315789473684,45,0.25,0.17677669529663687,0.12499999999999997,0.375,0,0.625,0,0.5,0.12499999999999997
1997,13,1,33,14,138.0,308.0,2734.0,0.4842105263157895,0.4456140350877193,60,1.0,0.9999999999999998,0.8660254037844384,0.0,0,1.0,0,0.5,0.8660254037844384
1998,13,1,34,3,140.0,416.0,3993.0,0.49122807017543857,0.06666666666666667,30,0.25,0.14433756729740643,0.0721687836487032,0.375,0,0.625,0,0.5,0.0721687836487032
1999,13,1,35,13,130.0,313.0,2249.0,0.45614035087719296,0.4280701754385965,45,1.0,0.7071067811865475,0.4999999999999999,0.0,0,1.0,0,0.5,0.4999999999999999
2000,13,1,36,9,143.0,393.0,5051.0,0.5017543859649123,0.14736842105263157,30,0.75,0.4330127018922193,0.21650635094610962,0.125,0,0.875,0,0.5,0.21650635094610962
2001,13,1,37,1,141.0,420.0,3003.0,0.49473684210526314,0.05263157894736842,45,0.1,0.07071067811865475,0.049999999999999996,0.45,0,0.55,0,0.5,0.049999999999999996
2002,13,1,38,12,149.0,381.0,5895.0,0.5228070175438596,0.18947368421052632,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
2003,13,1,39,10,138.0,370.0,3937.0,0.4842105263157895,0.22807017543859648,45,0.75,0.5303300858899106,0.37499999999999994,0.125,0,0.875,0,0.5,0.37499999999999994
2004,13,1,40,12,148.0,388.0,3138.0,0.519298245614035,0.1649122807017544,30,1.0,0.5773502691896257,0.2886751345948128,0.0,0,1.0,0,0.5,0.2886751345948128
2005,13,1,41,7,140.0,380.0,2554.0,0.49122807017543857,0.19298245614035087,45,0.5,0.35355339059327373,0.24999999999999994,0.25,0,0.75,0,0.5,0.24999999999999994
2006,13,1,42,5,139.0,380.0,3566.0,0.48771929824561405,0.19298245614035087,60,0.25,0.24999999999999994,0.2165063509461096,0.375,0,0.625,0,0.5,0.2165063509461096
2007,13,1,43,0,143.0,426.0,1721.0,0.5017543859649123,0.031578947368421054,30,0.1,0.057735026918962574,0.028867513459481284,0.45,0,0.55,0,0.5,0.028867513459481284
2008,13,1,44,2,142.0,416.0,3184.0,0.4982456140350877,0.06666666666666667,60,0.1,0.09999999999999998,0.08660254037844384,0.45,0,0.55,0,0.5,0.08660254037844384
2009,13,1,45,2,141.0,418.0,1879.0,0.49473684210526314,0.05964912280701754,60,0.1,0.09999999999999998,0.08660254037844384,0.45,0,0.55,0,0.5,0.08660254037844384
